count,type,codename,friendlyname,review
3,value,FV_TBL_FLOAT,table float,
3,value,FV_TBL_NO_TITLE,table no title,
3,value,FV_TBL_NUM_BY_COL,table number by column,
3,value,FV_TBL_NUM_BY_ROW,table number by row,
3,value,FV_TBL_TITLE_ABOVE,table title above,
3,value,FV_TBL_TITLE_BELOW,table title below,
3,value,FV_TBL_TOP_OF_COL,table top of column,
3,value,FV_TBL_TOP_OF_LEFT_PAGE,table top of left page,
3,value,FV_TBL_TOP_OF_PAGE,table top of page,
3,value,FV_TBL_TOP_OF_RIGHT_PAGE,table top of right page,
3,value,FV_TEXTLINE_CENTER,textline center,
3,value,FV_TEXTLINE_LEFT,textline left,
3,value,FV_TEXTLINE_MATH,textline math,
3,value,FV_TEXTLINE_RIGHT,textline right,
3,value,FV_XML_STANDALONE_NO,xml standalone no,
3,value,FV_XML_STANDALONE_NONE,xml standalone none,
3,value,FV_XML_STANDALONE_YES,xml standalone yes,
3,value,FV_XML_USEBOM_NO,xml usebom no,
3,value,FV_XML_USEBOM_YES,xml usebom yes,
3,value,FV_XML_WELLFORMED_NO,xml wellformed no,
3,value,FV_XML_WELLFORMED_YES,xml wellformed yes,
2,value,FV_ALIGN_CENTER,align center,
2,value,FV_ALIGN_INSIDE,align inside,
2,value,FV_ALIGN_LEFT,align left,
2,value,FV_ALIGN_OUTSIDE,align outside,
2,value,FV_ALIGN_RIGHT,align right,
2,value,FV_ANCHOR_BELOW,anchor below,
2,value,FV_ANCHOR_BOTTOM,anchor bottom,
2,value,FV_ANCHOR_INLINE,anchor inline,
2,value,FV_ANCHOR_SUBCOL_INSIDE,anchor subcol inside,
2,value,FV_ANCHOR_SUBCOL_LEFT,anchor subcol left,
2,value,FV_ANCHOR_SUBCOL_RIGHT,anchor subcol right,
2,value,FV_ANCHOR_TOP,anchor top,
2,value,FV_AV_IDREF_UNRESOLVED,av idref unresolved,
2,value,FV_AV_OUT_OF_RANGE,av out of range,
2,value,FV_AV_REQUIRED,av required,
2,value,FV_AV_UNDEFINED,av undefined,
2,value,FV_Above,above,
2,value,FV_AllowAllRefFilesUnFindable,allow all reference files un findable,
2,value,FV_BGD_DEFAULT,bgd default,
2,value,FV_BGD_NONE,bgd none,
2,value,FV_BGD_OTHER,bgd other,
2,value,FV_BK_,book,
2,value,FV_BK_FILENAME,book filename,
2,value,FV_BK_INDEX_AUTHOR,book index author,
2,value,FV_BK_INDEX_FORMATS,book index formats,
2,value,FV_BK_INDEX_MARKER,book index marker,
2,value,FV_BK_INDEX_REFERENCES,book index references,
2,value,FV_BK_INDEX_STAN,book index stan,
2,value,FV_BK_INDEX_SUBJECT,book index subject,
2,value,FV_BK_LIST_FIGURE,book list figure,
2,value,FV_BK_LIST_FORMATS,book list formats,
2,value,FV_BK_LIST_MARKER,book list marker,
2,value,FV_BK_LIST_MARKER_ALPHA,book list marker alpha,
2,value,FV_BK_LIST_PGF,book list paragraph,
2,value,FV_BK_LIST_PGF_ALPHA,book list paragraph alpha,
2,value,FV_BK_LIST_REFERENCES,book list references,
2,value,FV_BK_LIST_TABLE,book list table,
2,value,FV_BK_NOT_GENERATABLE,book not generatable,
2,value,FV_BK_START_LEFT,book start left,
2,value,FV_BK_START_RIGHT,book start right,
2,value,FV_BK_TOC,book toc,
2,value,FV_BODY_PAGE,body page,
2,value,FV_BadEnclosingDocId,bad enclosing document id,
2,value,FV_BadImportFileName,bad import file name,
2,value,FV_BadImportFileType,bad import file type,
2,value,FV_BadImportScriptValue,bad import script value,
2,value,FV_BadTextFileTypeHint,bad text file type hint,
2,value,FV_BadUpdateBookFileId,bad update book file id,
2,value,FV_BadUpdateBookScriptValue,bad update book script value,
2,value,FV_Below,below,
2,value,FV_Body,body,
2,value,FV_BodyPage,body page,
2,value,FV_BookNotSelfConsistent,book not self consistent,
2,value,FV_CAPITAL_CASE_LOWER,capital case lower,
2,value,FV_CAPITAL_CASE_NORM,capital case norm,
2,value,FV_CB_COL_FURTHEST,change bar column furthest,
2,value,FV_CB_COL_LEFT,change bar column left,
2,value,FV_CB_COL_NEAREST,change bar column nearest,
2,value,FV_CB_COL_RIGHT,change bar column right,
2,value,FV_CMSCheckoutUI_Id_ShowDependents,content management system checkout ui id show dependents,
2,value,FV_CMSMenu_Is_Disabled,content management system menu is disabled,
2,value,FV_CMSMenu_Is_Item,content management system menu is item,
2,value,FV_CMSMenu_Is_Separator,content management system menu is separator,
2,value,FV_CMSMenu_Is_SubMenu,content management system menu is sub menu,
2,value,FV_CN_CHANGEBAR,condition changebar,
2,value,FV_COLOR_BLACK,color black,
2,value,FV_COLOR_BLUE,color blue,
2,value,FV_COLOR_CYAN,color cyan,
2,value,FV_COLOR_GREEN,color green,
2,value,FV_COLOR_KNOCKOUT,color knockout,
2,value,FV_COLOR_MAGENTA,color magenta,
2,value,FV_COLOR_NOT_RESERVED,color not reserved,
2,value,FV_COLOR_OVERPRINT,color overprint,
2,value,FV_COLOR_RED,color red,
2,value,FV_COLOR_WHITE,color white,
2,value,FV_COLOR_YELLOW,color yellow,
2,value,FV_CONTEXT_RULE,context rule,
2,value,FV_CS_DOUBLE_UNDERLINE,cs double underline,
2,value,FV_CS_NO_OVERRIDE,cs no override,
2,value,FV_CS_OVERLINE,cs overline,
2,value,FV_CS_SINGLE_UNDERLINE,cs single underline,
2,value,FV_CS_STRIKETHROUGH,cs strikethrough,
2,value,FV_CancelFileDoc,cancel file document,
2,value,FV_CancelFileFilterable,cancel file filterable,
2,value,FV_CancelFileGraphic,cancel file graphic,
2,value,FV_CancelFileMIF,cancel file mif,
2,value,FV_CancelFileSgml,cancel file sgml,
2,value,FV_CancelFileText,cancel file text,
2,value,FV_CancelFileXml,cancel file xml,
2,value,FV_CancelInconsistentNumPropsInFileInBook,cancel inconsistent number properties in file in book,
2,value,FV_CancelNonFMFileInBook,cancel non fm file in book,
2,value,FV_CancelViewOnlyFileInBook,cancel view only file in book,
2,value,FV_ChooseOpen,choose open,
2,value,FV_CmdError,command error,
2,value,FV_CmdExit,command exit,
2,value,FV_CmdGoToLink,command go to link,
2,value,FV_CmdGoToLinkFitWin,command go to link fit win,
2,value,FV_CmdGoToNew,command go to new,
2,value,FV_CmdGoToObjectId,command go to object id,
2,value,FV_CmdGoToObjectIdFitWin,command go to object id fit win,
2,value,FV_CmdGoToPage,command go to page,
2,value,FV_CmdNewLink,command new link,
2,value,FV_CmdNextPage,command next page,
2,value,FV_CmdNoop,command noop,
2,value,FV_CmdOpenLink,command open link,
2,value,FV_CmdOpenLinkFitWin,command open link fit win,
2,value,FV_CmdOpenNew,command open new,
2,value,FV_CmdOpenObjectId,command open object id,
2,value,FV_CmdOpenObjectIdFitWin,command open object id fit win,
2,value,FV_CmdOpenPage,command open page,
2,value,FV_CmdPopup,command popup,
2,value,FV_CmdPreviousLink,command previous link,
2,value,FV_CmdPreviousLinkFitWin,command previous link fit win,
2,value,FV_CmdPreviousPage,command previous page,
2,value,FV_CmdQuit,command quit,
2,value,FV_CmdQuitAll,command quit all,
2,value,FV_CmdUnknown,command unknown,
2,value,FV_DOC_TYPE_FILTER,document type filter,
2,value,FV_DOC_TYPE_MIF,document type mif,
2,value,FV_DOC_TYPE_TEXT,document type text,
2,value,FV_DT_FLOAT,dt float,
2,value,FV_DT_INTEGER,dt integer,
2,value,FV_DT_UNSPECIFIED,dt unspecified,
2,value,FV_DestFirstPage,dest first page,
2,value,FV_DestFluidFlow,dest fluid flow,
2,value,FV_DestLastPage,dest last page,
2,value,FV_DestMarker,dest marker,
2,value,FV_DestMarkerNewLink,dest marker new link,
2,value,FV_DestNowhere,dest nowhere,
2,value,FV_DestObjectId,dest object id,
2,value,FV_DestPageNum,dest page number,
2,value,FV_DestXRef,dest x reference,
2,value,FV_DisallowedImportType,disallowed import type,
2,value,FV_DoByCopy,do by copy,
2,value,FV_DoUserChoice,do user choice,
2,value,FV_DuplicateFileInBook,duplicate file in book,
2,value,FV_ELEM_ATTRVAL_INVALID,element attribute value invalid,
2,value,FV_ELEM_DISP_BRACKETS,element disp brackets,
2,value,FV_ELEM_DISP_NONE,element disp none,
2,value,FV_ELEM_DISP_TAGS,element disp tags,
2,value,FV_ELEM_EXCLUDED,element excluded,
2,value,FV_ELEM_TYPE_MISMATCH,element type mismatch,
2,value,FV_ELEM_UNDEFINED,element undefined,
2,value,FV_ENABLE_,enable,
2,value,FV_ENABLE_COPY,enable copy,
2,value,FV_ENABLE_IN_FLOW,enable in flow,
2,value,FV_ENABLE_IN_TABLE,enable in table,
2,value,FV_ENABLE_IN_TABLE_TITLE,enable in table title,
2,value,FV_ENABLE_IS_AFRAME,enable is aframe,
2,value,FV_ENABLE_IS_CELL,enable is cell,
2,value,FV_ENABLE_IS_CELLS,enable is cells,
2,value,FV_ENABLE_IS_OBJ,enable is object,
2,value,FV_ENABLE_IS_TABLE,enable is table,
2,value,FV_ENABLE_IS_TEXT_INSET,enable is text inset,
2,value,FV_ENABLE_IS_VIEW_ONLY,enable is view only,
2,value,FV_ENABLE_OBJ_PROPS,enable object properties,
2,value,FV_FAMILY_MAPPED,family mapped,
2,value,FV_FAMILY_SELECTABLE,family selectable,
2,value,FV_FAMILY_SURROGATE,family surrogate,
2,value,FV_FAMILY_VISIBLE,family visible,
2,value,FV_FO_RUBI,fo rubi,
2,value,FV_FO_RUBIGROUP,fo rubigroup,
2,value,FV_FO_SYS,fo sys,
2,value,FV_FO_UNSPECIFIED,fo unspecified,
2,value,FV_FileInBookNotOpened,file in book not opened,
2,value,FV_FileInBookNotSaved,file in book not saved,
2,value,FV_FindAnchoredFrame,find anchored frame,
2,value,FV_FindAnyMarker,find any marker,
2,value,FV_FindAnyPub,find any pub,
2,value,FV_FindAnyRubi,find any rubi,
2,value,FV_FindAnyTable,find any table,
2,value,FV_FindAnyTextInset,find any text inset,
2,value,FV_FindAnyVariable,find any variable,
2,value,FV_FindAnyXRef,find any x reference,
2,value,FV_FindAttrName,find attribute name,
2,value,FV_FindAttrValue,find attribute value,
2,value,FV_FindAutomaticHyphen,find automatic hyphen,
2,value,FV_FindElemTag,find element tag,
2,value,FV_FindFootnote,find footnote,
2,value,FV_FindUnresolvedTextInset,find unresolved text inset,
2,value,FV_FindUnresolvedXRef,find unresolved x reference,
2,value,FV_Footing,footing,
2,value,FV_Heading,heading,
2,value,FV_HypertextBadMatrixSize,hypertext bad matrix size,
2,value,FV_HypertextBadSyntaxPathSpec,hypertext bad syntax path specification,
2,value,FV_HypertextCantOpenDestFile,hypertext cant open dest file,
2,value,FV_HypertextEmptyCommand,hypertext empty command,
2,value,FV_HypertextEmptyLineInMiddleOfPopup,hypertext empty line in middle of popup,
2,value,FV_HypertextExpectedANumberParam,hypertext expected a number parameter,
2,value,FV_HypertextExtraArguments,hypertext extra arguments,
2,value,FV_HypertextFcodeInvalid,hypertext fcode invalid,
2,value,FV_HypertextFileNotMakerDoc,hypertext file not maker document,
2,value,FV_HypertextFileNotRegular,hypertext file not regular,
2,value,FV_HypertextFlowMissingLines,hypertext flow missing lines,
2,value,FV_HypertextHelpDirNotFound,hypertext help dir not found,
2,value,FV_HypertextMatrixCommandInvalid,hypertext matrix command invalid,
2,value,FV_HypertextMissingArguments,hypertext missing arguments,
2,value,FV_HypertextMissingPopupLabelItem,hypertext missing popup label item,
2,value,FV_HypertextMissingPopupMarker,hypertext missing popup marker,
2,value,FV_HypertextNoNamedFlow,hypertext no named flow,
2,value,FV_HypertextObjectIDNotFound,hypertext object id not found,
2,value,FV_HypertextPageNameNotFound,hypertext page name not found,
2,value,FV_HypertextRecursiveFlow,hypertext recursive flow,
2,value,FV_HypertextSyntaxOK,hypertext syntax ok,
2,value,FV_HypertextUnanchoredPartialPath,hypertext unanchored partial path,
2,value,FV_HypertextUnrecognizedCommand,hypertext unrecognized command,
2,value,FV_HypertextUnrecognizedObjectType,hypertext unrecognized object type,
2,value,FV_HypertextUsesDefaultText,hypertext uses default text,
2,value,FV_HypertextValid,hypertext valid,
2,value,FV_ITEM_HAS_SHIFT_COMMAND,item has shift command,
2,value,FV_ImportFileNotReadable,import file not readable,
2,value,FV_ImportedByCopy,imported by copy,
2,value,FV_ImportedFilteredFile,imported filtered file,
2,value,FV_ImportedGraphicFile,imported graphic file,
2,value,FV_ImportedMIF,imported mif,
2,value,FV_ImportedMakerDoc,imported maker document,
2,value,FV_ImportedSgmlDoc,imported sgml document,
2,value,FV_ImportedXmlDoc,imported xml document,
2,value,FV_InsertionPointInFootnote,insertion point in footnote,
2,value,FV_InsertionPointInTableCell,insertion point in table cell,
2,value,FV_InsertionPointNotInText,insertion point not in text,
2,value,FV_InsufficientMemory,insufficient memory,
2,value,FV_KeyDefFieldsTypeAll,key definition fields type all,
2,value,FV_KeyDefFieldsTypePrimary,key definition fields type primary,
2,value,FV_KeySrcTypeDitamap,key source type ditamap,
2,value,FV_KeySrcTypeNone,key source type none,
2,value,FV_LANG_,lang,
2,value,FV_LANG_NYNORSK,lang nynorsk,
2,value,FV_LEVEL_RULE,level rule,
2,value,FV_Left,left,
2,value,FV_MATH_LARGE,math large,
2,value,FV_MATH_MEDIUM,math medium,
2,value,FV_MATH_SMALL,math small,
2,value,FV_MENUITEM_,menuitem,
2,value,FV_MENUITEM_API,menuitem api,
2,value,FV_MENUITEM_MACRO,menuitem macro,
2,value,FV_MENU_COMPLETE,menu complete,
2,value,FV_MENU_CUSTOM,menu custom,
2,value,FV_MENU_DEFAULT,menu default,
2,value,FV_MENU_MENUBAR,menu menubar,
2,value,FV_MENU_POPUP,menu popup,
2,value,FV_MENU_QUICK,menu quick,
2,value,FV_MODE_ALL,mode all,
2,value,FV_MODE_MATH,mode math,
2,value,FV_MODE_NONMATH,mode nonmath,
2,value,FV_MiniTOC,mini toc,
2,value,FV_MissingScript,missing script,
2,value,FV_NO_BASE_COLOR,no base color,
2,value,FV_NUM_PERPAGE,number perpage,
2,value,FV_NUM_READ_FROM_FILE,number read from file,
2,value,FV_Narrow,narrow,
2,value,FV_NoFlowWithSpecifiedName,no flow with specified name,
2,value,FV_NoMainFlow,no main flow,
2,value,FV_NoNonGeneratedFilesInBook,no non generated files in book,
2,value,FV_NumFindElementItems,number find element items,
2,value,FV_ObjectDataLink,object data link,
2,value,FV_ObjectElement,object element,
2,value,FV_ObjectGraphic,object graphic,
2,value,FV_ObjectMarker,object marker,
2,value,FV_ObjectPgf,object paragraph,
2,value,FV_ObjectTextInset,object text inset,
2,value,FV_ObjectUnknown,object unknown,
2,value,FV_ObjectXref,object cross reference (XREF),
2,value,FV_PDFBookmarksOpenNoneLevel,pdf bookmarks open none level,
2,value,FV_PDFRegistrationMarksNone,pdf registration marks none,
2,value,FV_PGF_FIXED_B_,paragraph fixed b,
2,value,FV_PGF_FIXED_L_,paragraph fixed l,
2,value,FV_PGF_FIXED_R_,paragraph fixed r,
2,value,FV_PGF_FIXED_T_,paragraph fixed t,
2,value,FV_PREVIEW_OFF_TRACK_CHANGE,preview off track change,
2,value,FV_PREVIEW_ON_FINAL,preview on final,
2,value,FV_PREVIEW_ON_ORIGINAL,preview on original,
2,value,FV_PRINT_NO,print no,
2,value,FV_PRINT_PROCESS,print process,
2,value,FV_PRINT_SPOT,print spot,
2,value,FV_PR_ALL,pr all,
2,value,FV_PR_DEL_EMPTY,pr delete empty,
2,value,FV_PR_DONT_CHANGE,pr dont change,
2,value,FV_PR_KEEP_NUM_EVEN,pr keep number even,
2,value,FV_PR_KEEP_NUM_ODD,pr keep number odd,
2,value,FV_PR_RANGE,pr range,
2,value,FV_Proportional,proportional,
2,value,FV_RC_CHANGELIST_TAG,rc changelist tag,
2,value,FV_RC_SUB_FMTRULE,rc sub fmtrule,
2,value,FV_RC_TAG,rc tag,
2,value,FV_REFERENCE_PAGE,reference page,
2,value,FV_ROW_ANYWHERE,row anywhere,
2,value,FV_ROW_BODY,row body,
2,value,FV_ROW_FOOTING,row footing,
2,value,FV_ROW_HEADING,row heading,
2,value,FV_ROW_TOP_OF_COL,row top of column,
2,value,FV_ROW_TOP_OF_LEFT_PAGE,row top of left page,
2,value,FV_ROW_TOP_OF_PAGE,row top of page,
2,value,FV_ROW_TOP_OF_RIGHT_PAGE,row top of right page,
2,value,FV_ReferencePage,reference page,
2,value,FV_Right,right,
2,value,FV_SCROLL_FACING,scroll facing,
2,value,FV_SCROLL_HORIZONTAL,scroll horizontal,
2,value,FV_SCROLL_VARIABLE,scroll variable,
2,value,FV_SCROLL_VERTICAL,scroll vertical,
2,value,FV_SEP_NONE,separator none,
2,value,FV_SEP_NORMAL,separator normal,
2,value,FV_SEP_WHITE,separator white,
2,value,FV_TAB_RELATIVE_CENTER,tab relative center,
2,value,FV_TAB_RELATIVE_LEFT,tab relative left,
2,value,FV_TAB_RELATIVE_RIGHT,tab relative right,
2,value,FV_TYPE_BINARY,type binary,
2,value,FV_TYPE_FILTER,type filter,
2,value,FV_TYPE_MIF,type mif,
2,value,FV_TYPE_SGML,type sgml,
2,value,FV_TYPE_TEXT,type text,
2,value,FV_TYPE_XML,type xml,
2,value,FV_TextFile_EOLisEOP,text file eo lis eop,
2,value,FV_TextFile_EOLisNotEOP,text file eo lis not eop,
2,value,FV_UserCanceledImport,user canceled import,
2,value,FV_UserCanceledUpdateBook,user canceled update book,
2,value,FV_VAR_,variable,
2,value,FV_VAR_PAGE_COUNT,variable page count,
2,value,FV_VAR_TABLE_SHEET,variable table sheet,
2,value,FV_VAR_USER_VARIABLE,variable user variable,
2,value,FV_VOS_NONE,vos none,
2,value,FV_VOS_USER_ONLY,vos user only,
2,value,FV_VOS_YES,vos yes,
2,value,FV_VOX_ALERT,vox alert,
2,value,FV_VOX_GOTO_BEHAVIOR,vox goto behavior,
2,value,FV_VOX_NOT_ACTIVE,vox not active,
2,value,FV_VOX_OPEN_BEHAVIOR,vox open behavior,
2,value,FV_Wide,wide,
2,value,FV_XML_STANDALONE_NODEC,xml standalone nodec,
2,value,FV_XML_USEBOM_UTF16BE,xml usebom utf16be,
2,value,FV_XML_USEBOM_UTF16LE,xml usebom utf16le,
2,value,FV_XML_USEBOM_UTF32BE,xml usebom utf32be,
2,value,FV_XML_USEBOM_UTF32LE,xml usebom utf32le,
2,value,FV_XML_USEBOM_UTF8,xml usebom utf8,
1,value,FV_ACCESSBAR_CLOSE,accessbar close,
1,value,FV_ACCESSBAR_OPEN,accessbar open,
1,value,FV_AF_FIXED,af fixed,
1,value,FV_ANCHOR_RUN_IN,anchor run in,
1,value,FV_ANCHOR_SUBCOL_,anchor subcol,
1,value,FV_ANCHOR_SUBCOL_NEAREST,anchor subcol nearest,
1,value,FV_ANCHOR_SUBCOL_OUTSIDE,anchor subcol outside,
1,value,FV_ANCHOR_TEXTFRAME_FARTHEST,anchor textframe farthest,
1,value,FV_ANCHOR_TEXTFRAME_INSIDE,anchor textframe inside,
1,value,FV_ANCHOR_TEXTFRAME_LEFT,anchor textframe left,
1,value,FV_ANCHOR_TEXTFRAME_NEAREST,anchor textframe nearest,
1,value,FV_ANCHOR_TEXTFRAME_OUTSIDE,anchor textframe outside,
1,value,FV_ANCHOR_TEXTFRAME_RIGHT,anchor textframe right,
1,value,FV_ANSI,ansi,
1,value,FV_ASCII,ascii,
1,value,FV_AT_NUMTYPES,at numtypes,
1,value,FV_AV_ID_DUPLICATE,av id duplicate,
1,value,FV_AV_INVALID_CHOICE,av invalid choice,
1,value,FV_AV_INVALID_FORMAT,av invalid format,
1,value,FV_AV_TOO_MANY_TOKENS,av too many tokens,
1,value,FV_AlertOneButton,alert one button,
1,value,FV_AlertThreeButton,alert three button,
1,value,FV_AlertTwoButton,alert two button,
1,value,FV_AllElements,all elements,
1,value,FV_ApiClientCanceledExport,api client canceled export,
1,value,FV_AutoSaveFileUsed,auto save file used,
1,value,FV_BIG5,big5,
1,value,FV_BK_BOOK,book book,
1,value,FV_BK_BOOKMAP,book bookmap,
1,value,FV_BK_DITAMAP,book ditamap,
1,value,FV_BK_GENERAL,book general,
1,value,FV_BK_NUM_BOOK_LIST,book number book list,
1,value,FV_BK_START_FROM_,book start from,
1,value,FV_BK_START_FROM_FILE,book start from file,
1,value,FV_BK_START_NEXT_AVAILABLE,book start next available,
1,value,FV_BadExportDocId,bad export document id,
1,value,FV_BadExportFileName,bad export file name,
1,value,FV_BadExportObjectId,bad export object id,
1,value,FV_BadExportScriptValue,bad export script value,
1,value,FV_BadFileName,bad file name,
1,value,FV_BadFileRefsWereMapped,bad file refs were mapped,
1,value,FV_BadFileType,bad file type,
1,value,FV_BadSaveObjectId,bad save object id,
1,value,FV_BadSaveScriptValue,bad save script value,
1,value,FV_BadScriptValue,bad script value,
1,value,FV_BadTemplate,bad template,
1,value,FV_BeefyDoc,beefy document,
1,value,FV_BrowseCmsOnly,browse content management system only,
1,value,FV_BrowseLocalOnly,browse local only,
1,value,FV_CHAR_CATALOG,character catalog,
1,value,FV_CMSCheckinUI,content management system checkin ui,
1,value,FV_CMSCheckinUI_Id_CheckinComment,content management system checkin ui id checkin comment,
